Explanation,Bounds
"['proline <= 0.26', 'malic_acid <= 0.17', 'od280/od315_of_diluted_wines > 0.23']","[[0.       1.      ]
 [0.       0.17    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.230001 1.      ]
 [0.       0.26    ]]"
"['od280/od315_of_diluted_wines > 0.68', 'magnesium <= 0.20', 'proanthocyanins > 0.22']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.2     ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.220001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.680001 1.      ]
 [0.       1.      ]]"
"['proline <= 0.14', 'color_intensity <= 0.19']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.19]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.14]]"
"['proline <= 0.14', 'malic_acid <= 0.17']","[[0.   1.  ]
 [0.   0.17]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.14]]"
"['proline <= 0.14', 'color_intensity <= 0.19']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.19]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.14]]"
"['proline <= 0.26', 'color_intensity <= 0.19', 'alcalinity_of_ash > 0.43']","[[0.       1.      ]
 [0.       1.      ]
 [0.430001 1.      ]
 [0.430001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.19    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.26    ]]"
"['proline <= 0.50', 'color_intensity <= 0.19', 'nonflavanoid_phenols > 0.65']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.650001 1.      ]
 [0.       1.      ]
 [0.       0.19    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.5     ]]"
"['proline <= 0.26', 'color_intensity <= 0.19', 'magnesium > 0.20']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.200001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.19    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.26    ]]"
"['proline <= 0.14', 'color_intensity <= 0.19']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.19]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.14]]"
"['proline <= 0.14', 'malic_acid <= 0.17']","[[0.   1.  ]
 [0.   0.17]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.14]]"
"['proline <= 0.50', 'color_intensity <= 0.19', 'nonflavanoid_phenols > 0.49']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.490001 1.      ]
 [0.       1.      ]
 [0.       0.19    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.5     ]]"
"['proline <= 0.14', 'color_intensity <= 0.19']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.19]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.14]]"
"['proline <= 0.26', 'color_intensity <= 0.19', 'alcalinity_of_ash > 0.43']","[[0.       1.      ]
 [0.       1.      ]
 [0.430001 1.      ]
 [0.430001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.19    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.26    ]]"
"['proline <= 0.26', 'color_intensity <= 0.19', 'malic_acid > 0.17']","[[0.       1.      ]
 [0.170001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.19    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.26    ]]"
"['od280/od315_of_diluted_wines > 0.23', 'malic_acid <= 0.17', 'proanthocyanins > 0.46']","[[0.       1.      ]
 [0.       0.17    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.460001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.230001 1.      ]
 [0.       1.      ]]"
"['proline <= 0.26', 'alcohol <= 0.36', 'flavanoids > 0.12']","[[0.       0.36    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.120001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.26    ]]"
"['proline <= 0.14', 'color_intensity <= 0.19']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.19]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.14]]"
"['proline <= 0.26', 'color_intensity <= 0.19', 'alcalinity_of_ash > 0.43']","[[0.       1.      ]
 [0.       1.      ]
 [0.430001 1.      ]
 [0.430001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.19    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.26    ]]"
"['proline <= 0.14', 'malic_acid <= 0.17']","[[0.   1.  ]
 [0.   0.17]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.14]]"
"['proline <= 0.14', 'color_intensity <= 0.19']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.19]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.14]]"
"['proline <= 0.26', 'color_intensity <= 0.19', 'alcalinity_of_ash > 0.43']","[[0.       1.      ]
 [0.       1.      ]
 [0.430001 1.      ]
 [0.430001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.19    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.26    ]]"
"['proline <= 0.26', 'malic_acid <= 0.17', 'alcohol > 0.55']","[[0.550001 1.      ]
 [0.       0.17    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.26    ]]"
"['proline <= 0.14', 'color_intensity <= 0.19']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.19]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.14]]"
"['od280/od315_of_diluted_wines <= 0.23', 'flavanoids <= 0.12', 'alcalinity_of_ash > 0.43']","[[0.       1.      ]
 [0.       1.      ]
 [0.430001 1.      ]
 [0.430001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'hue <= 0.26', 'total_phenols <= 0.50']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.5 ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.26]
 [0.   0.23]
 [0.   1.  ]]"
"['malic_acid > 0.50', 'od280/od315_of_diluted_wines <= 0.23', 'alcohol > 0.36']","[[0.360001 1.      ]
 [0.500001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'hue <= 0.26', 'total_phenols <= 0.50']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.5 ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.26]
 [0.   0.23]
 [0.   1.  ]]"
"['od280/od315_of_diluted_wines <= 0.54', 'flavanoids <= 0.12', 'ash > 0.62']","[[0.       1.      ]
 [0.       1.      ]
 [0.620001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.54    ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'hue <= 0.26', 'total_phenols <= 0.50']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.5 ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.26]
 [0.   0.23]
 [0.   1.  ]]"
"['malic_acid > 0.50', 'od280/od315_of_diluted_wines <= 0.23', 'alcohol > 0.36']","[[0.360001 1.      ]
 [0.500001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['malic_acid > 0.50', 'od280/od315_of_diluted_wines <= 0.23', 'alcohol > 0.36']","[[0.360001 1.      ]
 [0.500001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['malic_acid > 0.50', 'flavanoids <= 0.12', 'alcalinity_of_ash > 0.30']","[[0.       1.      ]
 [0.500001 1.      ]
 [0.300001 1.      ]
 [0.300001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]]"
"['ash > 0.50', 'flavanoids <= 0.12', 'malic_acid > 0.17']","[[0.       1.      ]
 [0.170001 1.      ]
 [0.500001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'hue <= 0.26', 'total_phenols <= 0.50']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.5 ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.26]
 [0.   0.23]
 [0.   1.  ]]"
"['ash > 0.50', 'hue <= 0.26', 'proline > 0.26']","[[0.       1.      ]
 [0.       1.      ]
 [0.500001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.26    ]
 [0.       1.      ]
 [0.260001 1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'flavanoids <= 0.12', 'alcalinity_of_ash > 0.43']","[[0.       1.      ]
 [0.       1.      ]
 [0.430001 1.      ]
 [0.430001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['malic_acid > 0.50', 'flavanoids <= 0.12', 'alcalinity_of_ash > 0.30']","[[0.       1.      ]
 [0.500001 1.      ]
 [0.300001 1.      ]
 [0.300001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'flavanoids <= 0.12', 'alcalinity_of_ash > 0.43']","[[0.       1.      ]
 [0.       1.      ]
 [0.430001 1.      ]
 [0.430001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['malic_acid > 0.50', 'od280/od315_of_diluted_wines <= 0.23', 'alcohol > 0.36']","[[0.360001 1.      ]
 [0.500001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'hue <= 0.26', 'nonflavanoid_phenols > 0.49']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.490001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.26    ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['malic_acid > 0.50', 'flavanoids <= 0.12', 'alcalinity_of_ash > 0.30']","[[0.       1.      ]
 [0.500001 1.      ]
 [0.300001 1.      ]
 [0.300001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]]"
"['malic_acid > 0.50', 'flavanoids <= 0.12', 'alcalinity_of_ash > 0.30']","[[0.       1.      ]
 [0.500001 1.      ]
 [0.300001 1.      ]
 [0.300001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]]"
"['nonflavanoid_phenols > 0.65', 'hue <= 0.26', 'magnesium > 0.28']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.280001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.650001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.26    ]
 [0.       1.      ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'hue <= 0.26', 'total_phenols <= 0.50']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.5 ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.26]
 [0.   0.23]
 [0.   1.  ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'hue <= 0.26', 'total_phenols <= 0.50']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.5 ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.26]
 [0.   0.23]
 [0.   1.  ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'flavanoids <= 0.12', 'color_intensity > 0.19']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.190001 1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.54', 'flavanoids <= 0.12', 'ash > 0.62']","[[0.       1.      ]
 [0.       1.      ]
 [0.620001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.54    ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'flavanoids <= 0.12', 'alcalinity_of_ash > 0.43']","[[0.       1.      ]
 [0.       1.      ]
 [0.430001 1.      ]
 [0.430001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['ash > 0.62', 'total_phenols <= 0.23', 'magnesium > 0.37']","[[0.       1.      ]
 [0.       1.      ]
 [0.620001 1.      ]
 [0.       1.      ]
 [0.370001 1.      ]
 [0.       0.23    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'flavanoids <= 0.12', 'alcalinity_of_ash > 0.43']","[[0.       1.      ]
 [0.       1.      ]
 [0.430001 1.      ]
 [0.430001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'hue <= 0.26', 'total_phenols <= 0.50']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.5 ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.26]
 [0.   0.23]
 [0.   1.  ]]"
"['malic_acid > 0.50', 'od280/od315_of_diluted_wines <= 0.23', 'alcalinity_of_ash > 0.43']","[[0.       1.      ]
 [0.500001 1.      ]
 [0.430001 1.      ]
 [0.430001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'flavanoids <= 0.12', 'alcalinity_of_ash > 0.43']","[[0.       1.      ]
 [0.       1.      ]
 [0.430001 1.      ]
 [0.430001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'hue <= 0.26', 'total_phenols <= 0.50']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.5 ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.26]
 [0.   0.23]
 [0.   1.  ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'hue <= 0.26', 'total_phenols <= 0.50']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.5 ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.26]
 [0.   0.23]
 [0.   1.  ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'flavanoids <= 0.12', 'alcalinity_of_ash > 0.43']","[[0.       1.      ]
 [0.       1.      ]
 [0.430001 1.      ]
 [0.430001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.54', 'flavanoids <= 0.12', 'magnesium > 0.20']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.200001 1.      ]
 [0.       1.      ]
 [0.       0.12    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.54    ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'hue <= 0.26', 'total_phenols <= 0.50']","[[0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.5 ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   1.  ]
 [0.   0.26]
 [0.   0.23]
 [0.   1.  ]]"
"['hue <= 0.26', 'od280/od315_of_diluted_wines <= 0.23', 'alcohol > 0.36']","[[0.360001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.26    ]
 [0.       0.23    ]
 [0.       1.      ]]"
"['od280/od315_of_diluted_wines <= 0.23', 'hue <= 0.36', 'total_phenols <= 0.23', 'proline > 0.26']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.36    ]
 [0.       0.23    ]
 [0.260001 1.      ]]"
"['malic_acid > 0.50', 'od280/od315_of_diluted_wines <= 0.23', 'alcohol > 0.36']","[[0.360001 1.      ]
 [0.500001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.23    ]
 [0.       1.      ]]"
