Explanation,Bounds
"['PEG <= 0.35', 'STR > 0.51', 'SCG > 0.28', 'LPR > 0.26']","[[0.       1.      ]
 [0.280001 1.      ]
 [0.510001 1.      ]
 [0.260001 1.      ]
 [0.       0.35    ]]"
['0.24 < PEG <= 0.35'],"[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['PEG <= 0.24', 'LPR > 0.37', 'STR > 0.51']","[[0.       1.      ]
 [0.       1.      ]
 [0.510001 1.      ]
 [0.370001 1.      ]
 [0.       0.24    ]]"
"['PEG <= 0.35', 'LPR > 0.26', 'SCG > 0.28']","[[0.       1.      ]
 [0.280001 1.      ]
 [0.       1.      ]
 [0.260001 1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.37', '0.36 < SCG <= 0.56', '0.31 < STG <= 0.56']","[[0.310001 0.56    ]
 [0.360001 0.56    ]
 [0.       1.      ]
 [0.370001 1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'SCG > 0.36', 'LPR > 0.37']","[[0.       1.      ]
 [0.360001 1.      ]
 [0.       1.      ]
 [0.370001 1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75', 'SCG > 0.56']","[[0.       1.      ]
 [0.560001 1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75']","[[0.       1.      ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.66    ]
 [0.240001 0.35    ]]"
"['0.24 < PEG <= 0.35', 'STG > 0.56']","[[0.560001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['0.24 < PEG <= 0.35', 'STG > 0.56']","[[0.560001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.37', '0.28 < SCG <= 0.56', 'STG > 0.18']","[[0.180001 1.      ]
 [0.280001 0.56    ]
 [0.       1.      ]
 [0.370001 1.      ]
 [0.       0.35    ]]"
['0.24 < PEG <= 0.35'],"[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['PEG <= 0.67', 'STG <= 0.31', 'SCG > 0.36', 'STR <= 0.75', 'LPR <= 0.66']","[[0.       0.31    ]
 [0.360001 1.      ]
 [0.       0.75    ]
 [0.       0.66    ]
 [0.       0.67    ]]"
"['PEG <= 0.67', 'LPR > 0.66', 'SCG > 0.56', '0.32 < STR <= 0.75', 'STG <= 0.56']","[[0.       0.56    ]
 [0.560001 1.      ]
 [0.320001 0.75    ]
 [0.660001 1.      ]
 [0.       0.67    ]]"
"['PEG <= 0.35', 'STR > 0.51']","[[0.       1.      ]
 [0.       1.      ]
 [0.510001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.67', 'LPR > 0.66', 'SCG > 0.56', 'STG > 0.56', '0.32 < STR <= 0.51']","[[0.560001 1.      ]
 [0.560001 1.      ]
 [0.320001 0.51    ]
 [0.660001 1.      ]
 [0.       0.67    ]]"
"['PEG <= 0.35', 'LPR > 0.37', 'SCG > 0.28']","[[0.       1.      ]
 [0.280001 1.      ]
 [0.       1.      ]
 [0.370001 1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75']","[[0.       1.      ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.66    ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'STR > 0.51', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.510001 1.      ]
 [0.       0.66    ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.51', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.510001 1.      ]
 [0.       0.66    ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STG <= 0.31', 'SCG > 0.56', 'STR > 0.32']","[[0.       0.31    ]
 [0.560001 1.      ]
 [0.320001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.37', '0.18 < STG <= 0.56']","[[0.180001 0.56    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.370001 1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.66    ]
 [0.240001 0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.66    ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75']","[[0.       1.      ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'SCG > 0.56']","[[0.       1.      ]
 [0.560001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
['0.24 < PEG <= 0.35'],"[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.37', 'SCG > 0.28', 'STR > 0.32']","[[0.       1.      ]
 [0.280001 1.      ]
 [0.320001 1.      ]
 [0.370001 1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'STG > 0.56']","[[0.560001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
['0.24 < PEG <= 0.35'],"[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.66    ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'STR > 0.51', 'STG <= 0.56', 'LPR <= 0.37']","[[0.       0.56    ]
 [0.       1.      ]
 [0.510001 1.      ]
 [0.       0.37    ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.660001 1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', '0.26 < LPR <= 0.37', 'STR > 0.32', '0.18 < STG <= 0.56']","[[0.180001 0.56    ]
 [0.       1.      ]
 [0.320001 1.      ]
 [0.260001 0.37    ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.51', 'STG > 0.18', 'SCG <= 0.36']","[[0.180001 1.      ]
 [0.       0.36    ]
 [0.510001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.66    ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'STR > 0.51', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.510001 1.      ]
 [0.       0.66    ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.51', 'STG <= 0.56', 'LPR <= 0.66']","[[0.       0.56    ]
 [0.       1.      ]
 [0.510001 1.      ]
 [0.       0.66    ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.51', 'STG <= 0.56']","[[0.       0.56    ]
 [0.       1.      ]
 [0.510001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.66', 'STG > 0.18']","[[0.180001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.660001 1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.66    ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'STR > 0.32', '0.18 < STG <= 0.56']","[[0.180001 0.56    ]
 [0.       1.      ]
 [0.320001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.66    ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75']","[[0.       1.      ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'SCG > 0.28']","[[0.       1.      ]
 [0.280001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.66', 'STG > 0.18']","[[0.180001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.660001 1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75']","[[0.       1.      ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.37', 'STR > 0.32']","[[0.       1.      ]
 [0.       1.      ]
 [0.320001 1.      ]
 [0.370001 1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.51']","[[0.       1.      ]
 [0.       1.      ]
 [0.510001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.660001 1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.66', 'STR <= 0.51']","[[0.       1.      ]
 [0.       1.      ]
 [0.       0.51    ]
 [0.660001 1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.66    ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75']","[[0.       1.      ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'STR > 0.51', 'SCG > 0.28']","[[0.       1.      ]
 [0.280001 1.      ]
 [0.510001 1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
['0.24 < PEG <= 0.35'],"[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['0.24 < PEG <= 0.35', 'STG > 0.56']","[[0.560001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.66', 'SCG > 0.36']","[[0.       1.      ]
 [0.360001 1.      ]
 [0.       1.      ]
 [0.660001 1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'SCG > 0.56']","[[0.       1.      ]
 [0.560001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'STR > 0.51', 'SCG > 0.56']","[[0.       1.      ]
 [0.560001 1.      ]
 [0.510001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
['0.24 < PEG <= 0.35'],"[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.66    ]
 [0.240001 0.35    ]]"
"['0.24 < PEG <= 0.35', 'STG > 0.18']","[[0.180001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75', 'SCG > 0.28']","[[0.       1.      ]
 [0.280001 1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.66    ]
 [0.240001 0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.66    ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'SCG > 0.56', 'LPR > 0.26']","[[0.       1.      ]
 [0.560001 1.      ]
 [0.       1.      ]
 [0.260001 1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75']","[[0.       1.      ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75']","[[0.       1.      ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'STR <= 0.51']","[[0.       1.      ]
 [0.       1.      ]
 [0.       0.51    ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75', 'LPR <= 0.37']","[[0.       1.      ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       0.37    ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75']","[[0.       1.      ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR <= 0.37']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.37    ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75']","[[0.       1.      ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'STG > 0.56']","[[0.560001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75']","[[0.       1.      ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.32', 'SCG > 0.36']","[[0.       1.      ]
 [0.360001 1.      ]
 [0.320001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.51', 'LPR <= 0.66', 'STG <= 0.31']","[[0.       0.31    ]
 [0.       1.      ]
 [0.510001 1.      ]
 [0.       0.66    ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.66', 'SCG > 0.28']","[[0.       1.      ]
 [0.280001 1.      ]
 [0.       1.      ]
 [0.660001 1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75']","[[0.       1.      ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'STR <= 0.32']","[[0.       1.      ]
 [0.       1.      ]
 [0.       0.32    ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.37', 'SCG > 0.56', 'STG <= 0.18']","[[0.       0.18    ]
 [0.560001 1.      ]
 [0.       1.      ]
 [0.370001 1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.37', 'STG > 0.18']","[[0.180001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.370001 1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.660001 1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.37', 'SCG > 0.36']","[[0.       1.      ]
 [0.360001 1.      ]
 [0.       1.      ]
 [0.370001 1.      ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.32', 'STG <= 0.18', 'LPR <= 0.37']","[[0.       0.18    ]
 [0.       1.      ]
 [0.320001 1.      ]
 [0.       0.37    ]
 [0.       0.35    ]]"
"['PEG <= 0.35', 'STR > 0.75']","[[0.       1.      ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR <= 0.66']","[[0.       1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.66    ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'LPR > 0.66', 'STG > 0.18']","[[0.180001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.660001 1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'LPR > 0.26', 'STG > 0.18']","[[0.180001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.260001 1.      ]
 [0.240001 0.35    ]]"
"['PEG <= 0.35', 'STG <= 0.31', 'STR > 0.32', '0.28 < SCG <= 0.36']","[[0.       0.31    ]
 [0.280001 0.36    ]
 [0.320001 1.      ]
 [0.       1.      ]
 [0.       0.35    ]]"
"['0.24 < PEG <= 0.35', 'SCG > 0.56']","[[0.       1.      ]
 [0.560001 1.      ]
 [0.       1.      ]
 [0.       1.      ]
 [0.240001 0.35    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.26', '0.32 < STR <= 0.75', 'SCG <= 0.36', 'STG <= 0.18']","[[0.       0.18    ]
 [0.       0.36    ]
 [0.320001 0.75    ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.26', '0.51 < STR <= 0.75', 'SCG <= 0.36']","[[0.       1.      ]
 [0.       0.36    ]
 [0.510001 0.75    ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.37', '0.51 < STR <= 0.75', 'SCG <= 0.28', 'STG <= 0.31']","[[0.       0.31    ]
 [0.       0.28    ]
 [0.510001 0.75    ]
 [0.       0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.75', 'LPR <= 0.37', '0.36 < SCG <= 0.56', 'STG <= 0.56']","[[0.       0.56    ]
 [0.360001 0.56    ]
 [0.750001 1.      ]
 [0.       0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.26', 'STR > 0.32', 'SCG <= 0.36', 'STG <= 0.56']","[[0.       0.56    ]
 [0.       0.36    ]
 [0.320001 1.      ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['PEG > 0.35', 'LPR <= 0.26', 'STR > 0.51', '0.28 < SCG <= 0.56', 'STG <= 0.56']","[[0.       0.56    ]
 [0.280001 0.56    ]
 [0.510001 1.      ]
 [0.       0.26    ]
 [0.350001 1.      ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.32', 'LPR <= 0.66', 'STG <= 0.31', '0.36 < SCG <= 0.56']","[[0.       0.31    ]
 [0.360001 0.56    ]
 [0.320001 1.      ]
 [0.       0.66    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.26', '0.51 < STR <= 0.75', 'STG > 0.18']","[[0.180001 1.      ]
 [0.       1.      ]
 [0.510001 0.75    ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.51', '0.26 < LPR <= 0.37', 'SCG <= 0.36', '0.18 < STG <= 0.31']","[[0.180001 0.31    ]
 [0.       0.36    ]
 [0.510001 1.      ]
 [0.260001 0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.37', 'STG <= 0.31', 'SCG <= 0.28']","[[0.       0.31    ]
 [0.       0.28    ]
 [0.       1.      ]
 [0.       0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.51', '0.26 < LPR <= 0.37', '0.28 < SCG <= 0.36', 'STG <= 0.56']","[[0.       0.56    ]
 [0.280001 0.36    ]
 [0.510001 1.      ]
 [0.260001 0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.26', 'STR > 0.51', 'SCG <= 0.28', 'STG > 0.31']","[[0.310001 1.      ]
 [0.       0.28    ]
 [0.510001 1.      ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.37', 'STR > 0.51', 'SCG <= 0.28', 'STG > 0.18']","[[0.180001 1.      ]
 [0.       0.28    ]
 [0.510001 1.      ]
 [0.       0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.26', 'STR > 0.51', 'SCG <= 0.36', 'STG <= 0.56']","[[0.       0.56    ]
 [0.       0.36    ]
 [0.510001 1.      ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.26', '0.51 < STR <= 0.75', 'SCG <= 0.28', 'STG <= 0.56']","[[0.       0.56    ]
 [0.       0.28    ]
 [0.510001 0.75    ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.26', 'STR > 0.51', '0.28 < SCG <= 0.36', 'STG <= 0.56']","[[0.       0.56    ]
 [0.280001 0.36    ]
 [0.510001 1.      ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.66', 'STR > 0.32', 'STG <= 0.18', 'SCG > 0.56']","[[0.       0.18    ]
 [0.560001 1.      ]
 [0.320001 1.      ]
 [0.       0.66    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.37', 'STR > 0.51', 'STG <= 0.18', '0.36 < SCG <= 0.56']","[[0.       0.18    ]
 [0.360001 0.56    ]
 [0.510001 1.      ]
 [0.       0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.51', 'LPR <= 0.37', 'SCG <= 0.36', '0.18 < STG <= 0.31']","[[0.180001 0.31    ]
 [0.       0.36    ]
 [0.510001 1.      ]
 [0.       0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.75', '0.26 < LPR <= 0.37', 'SCG <= 0.28', 'STG > 0.56']","[[0.560001 1.      ]
 [0.       0.28    ]
 [0.750001 1.      ]
 [0.260001 0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.26', 'STR > 0.32']","[[0.       1.      ]
 [0.       1.      ]
 [0.320001 1.      ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.26', 'STG <= 0.31', 'SCG <= 0.28']","[[0.       0.31    ]
 [0.       0.28    ]
 [0.       1.      ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.37', '0.32 < STR <= 0.75', '0.18 < STG <= 0.31', 'SCG <= 0.56']","[[0.180001 0.31    ]
 [0.       0.56    ]
 [0.320001 0.75    ]
 [0.       0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.51', '0.18 < STG <= 0.56']","[[0.180001 0.56    ]
 [0.       1.      ]
 [0.510001 1.      ]
 [0.       1.      ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.75', 'LPR <= 0.26', 'STG <= 0.18', 'SCG > 0.28']","[[0.       0.18    ]
 [0.280001 1.      ]
 [0.750001 1.      ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.26', '0.18 < STG <= 0.31']","[[0.180001 0.31    ]
 [0.       1.      ]
 [0.       1.      ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.32', 'LPR <= 0.66', 'STG <= 0.31', 'SCG > 0.56']","[[0.       0.31    ]
 [0.560001 1.      ]
 [0.320001 1.      ]
 [0.       0.66    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', '0.26 < LPR <= 0.37', 'STR > 0.51', '0.18 < STG <= 0.56', 'SCG > 0.28']","[[0.180001 0.56    ]
 [0.280001 1.      ]
 [0.510001 1.      ]
 [0.260001 0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.66', 'STR > 0.32', 'SCG <= 0.28', 'STG <= 0.31']","[[0.       0.31    ]
 [0.       0.28    ]
 [0.320001 1.      ]
 [0.       0.66    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.26', '0.32 < STR <= 0.75', 'SCG <= 0.36']","[[0.       1.      ]
 [0.       0.36    ]
 [0.320001 0.75    ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.75', 'STG <= 0.31', 'SCG <= 0.36']","[[0.       0.31    ]
 [0.       0.36    ]
 [0.750001 1.      ]
 [0.       1.      ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.75', 'LPR <= 0.26', 'SCG <= 0.56', '0.18 < STG <= 0.56']","[[0.180001 0.56    ]
 [0.       0.56    ]
 [0.750001 1.      ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.37', '0.51 < STR <= 0.75', 'SCG <= 0.36', 'STG <= 0.56']","[[0.       0.56    ]
 [0.       0.36    ]
 [0.510001 0.75    ]
 [0.       0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.75', 'LPR <= 0.26', 'SCG <= 0.36', 'STG > 0.31']","[[0.310001 1.      ]
 [0.       0.36    ]
 [0.750001 1.      ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.75', 'LPR <= 0.26', 'STG <= 0.31', '0.28 < SCG <= 0.56']","[[0.       0.31    ]
 [0.280001 0.56    ]
 [0.750001 1.      ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.37', 'STR > 0.32', '0.18 < STG <= 0.31', 'SCG <= 0.28']","[[0.180001 0.31    ]
 [0.       0.28    ]
 [0.320001 1.      ]
 [0.       0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.26', 'STG <= 0.31', '0.51 < STR <= 0.75', 'SCG <= 0.56']","[[0.       0.31    ]
 [0.       0.56    ]
 [0.510001 0.75    ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.51', '0.26 < LPR <= 0.37', '0.28 < SCG <= 0.56', '0.18 < STG <= 0.56']","[[0.180001 0.56    ]
 [0.280001 0.56    ]
 [0.510001 1.      ]
 [0.260001 0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'LPR <= 0.37', 'STG <= 0.18', 'SCG > 0.56']","[[0.       0.18    ]
 [0.560001 1.      ]
 [0.       1.      ]
 [0.       0.37    ]
 [0.350001 0.67    ]]"
"['0.35 < PEG <= 0.67', 'STR > 0.75', 'LPR <= 0.26', 'STG <= 0.31']","[[0.       0.31    ]
 [0.       1.      ]
 [0.750001 1.      ]
 [0.       0.26    ]
 [0.350001 0.67    ]]"
